date,open,high,low,adjClose,value,volume,count,close
2020-10-20,1340.0,1340.0,1340.0,1410.0,481554460,359369,35,1340.0
2020-10-21,1340.0,1340.0,1340.0,1410.0,568633020,424353,60,1340.0
2020-11-11,1340.0,1340.0,1340.0,1410.0,1849568500,1380275,56,1340.0
2020-11-14,1340.0,1340.0,1340.0,1410.0,673548320,502648,42,1340.0
2020-11-15,1340.0,1340.0,1340.0,1410.0,235488920,175738,19,1340.0
2020-11-16,1340.0,1340.0,1340.0,1410.0,2672721120,1994568,52,1340.0
2020-11-17,1340.0,1340.0,1340.0,1410.0,108659260,81089,12,1340.0
2020-11-18,1340.0,1340.0,1340.0,1410.0,3363307540,2509931,66,1340.0
2020-11-21,1340.0,1340.0,1340.0,1410.0,48664780,36317,7,1340.0
2020-11-22,1340.0,1340.0,1340.0,1410.0,134268000,100200,18,1340.0
2020-11-23,1340.0,1340.0,1340.0,1410.0,96285700,71855,7,1340.0
2020-11-24,1340.0,1340.0,1340.0,1410.0,58168060,43409,10,1340.0
2020-11-25,1340.0,1340.0,1340.0,1410.0,129247020,96453,7,1340.0
2020-11-28,1340.0,1340.0,1340.0,1410.0,280486120,209318,12,1340.0
2020-11-29,1340.0,1340.0,1340.0,1410.0,447739560,334134,29,1340.0
2020-11-30,1340.0,1340.0,1340.0,1410.0,349623420,260913,33,1340.0
2020-12-01,1340.0,1340.0,1340.0,1410.0,253414100,189115,20,1340.0
2020-12-08,1340.0,1340.0,1340.0,1410.0,1260322260,940539,82,1340.0
2020-12-09,1340.0,1340.0,1340.0,1410.0,219530860,163829,23,1340.0
2020-12-12,1340.0,1340.0,1340.0,1410.0,602186620,449393,29,1340.0
2020-12-13,1340.0,1340.0,1340.0,1410.0,188413380,140607,8,1340.0
2020-12-14,1340.0,1340.0,1340.0,1410.0,30141960,22494,4,1340.0
2020-12-15,1340.0,1340.0,1340.0,1410.0,26800000,20000,3,1340.0
2020-12-16,1340.0,1340.0,1340.0,1410.0,38357500,28625,2,1340.0
2020-12-19,1340.0,1340.0,1340.0,1410.0,133894140,99921,12,1340.0
2020-12-20,1340.0,1340.0,1340.0,1410.0,64039940,47791,4,1340.0
2020-12-22,1340.0,1340.0,1340.0,1410.0,69870280,52142,7,1340.0
2020-12-23,1340.0,1340.0,1340.0,1410.0,96942300,72345,12,1340.0
2020-12-26,1340.0,1340.0,1340.0,1410.0,88444020,66003,4,1340.0
2020-12-27,1340.0,1340.0,1340.0,1410.0,9950840,7426,1,1340.0
2020-12-28,1340.0,1340.0,1340.0,1410.0,23559880,17582,3,1340.0
2020-12-29,1340.0,1340.0,1340.0,1410.0,39468360,29454,7,1340.0
2020-12-30,1340.0,1340.0,1340.0,1410.0,22273480,16622,1,1340.0
2021-01-02,1340.0,1340.0,1340.0,1410.0,38924320,29048,5,1340.0
2021-01-03,1340.0,1340.0,1340.0,1410.0,47646380,35557,3,1340.0
2021-01-04,1340.0,1340.0,1340.0,1410.0,40021780,29867,3,1340.0
2021-01-05,1340.0,1340.0,1340.0,1410.0,94953740,70861,6,1340.0
2021-01-06,1340.0,1340.0,1340.0,1410.0,18384800,13720,4,1340.0
2021-01-10,1340.0,1340.0,1340.0,1410.0,17658520,13178,2,1340.0
2021-01-11,1340.0,1340.0,1340.0,1410.0,19628320,14648,4,1340.0
2021-01-16,1340.0,1340.0,1340.0,1410.0,13400000,10000,1,1340.0
2021-01-18,1340.0,1340.0,1340.0,1410.0,10050000,7500,1,1340.0
2021-01-19,1340.0,1340.0,1340.0,1410.0,14143700,10555,2,1340.0
2021-01-20,1340.0,1340.0,1340.0,1410.0,21848700,16305,3,1340.0
2021-01-23,1340.0,1340.0,1340.0,1410.0,5457820,4073,2,1340.0
2021-01-24,1340.0,1340.0,1340.0,1410.0,10364900,7735,2,1340.0
2021-01-25,1340.0,1340.0,1340.0,1410.0,995620,743,1,1340.0
2021-01-26,1340.0,1340.0,1340.0,1410.0,110625040,82556,6,1340.0
2021-01-27,1340.0,1340.0,1340.0,1410.0,15589560,11634,3,1340.0
2021-01-30,1340.0,1340.0,1340.0,1410.0,35294260,26339,5,1340.0
2021-01-31,1340.0,1340.0,1340.0,1410.0,27582560,20584,5,1340.0
2021-02-01,1340.0,1340.0,1340.0,1410.0,12179260,9089,2,1340.0
2021-02-02,1340.0,1340.0,1340.0,1410.0,8214200,6130,3,1340.0
2021-02-03,1340.0,1340.0,1340.0,1410.0,298820,223,1,1340.0
2021-02-07,1340.0,1340.0,1340.0,1410.0,79892140,59621,2,1340.0
2021-02-08,1340.0,1340.0,1340.0,1410.0,155634300,116145,7,1340.0
2021-02-13,1390.0,1390.0,1390.0,1410.0,39578860,28474,8,1390.0
2021-02-14,1390.0,1390.0,1390.0,1410.0,42880110,30849,3,1390.0
2021-02-15,1390.0,1390.0,1390.0,1410.0,38854670,27953,2,1390.0
2021-02-16,1390.0,1390.0,1390.0,1410.0,13900000,10000,1,1390.0
2021-02-20,1390.0,0.0,0.0,1410.0,12031840,8656,2,1390.0
2021-02-21,1390.0,1390.0,1390.0,1410.0,5180530,3727,1,1390.0
2021-02-23,1390.0,1390.0,1390.0,1410.0,61690980,44382,4,1390.0
2021-02-24,1390.0,1390.0,1390.0,1410.0,42495080,30572,4,1390.0
2021-02-27,1390.0,1390.0,1390.0,1410.0,5979780,4302,1,1390.0
2021-02-28,1390.0,1390.0,1390.0,1410.0,14525500,10450,2,1390.0
2021-03-01,1390.0,1390.0,1390.0,1410.0,14083480,10132,1,1390.0
2021-03-02,1390.0,1390.0,1390.0,1410.0,20516400,14760,3,1390.0
2021-03-03,1390.0,1390.0,1390.0,1410.0,25243790,18161,3,1390.0
2021-03-06,1390.0,1390.0,1390.0,1410.0,5560000,4000,1,1390.0
2021-03-14,1390.0,1390.0,1390.0,1410.0,22240000,16000,1,1390.0
2021-03-15,1390.0,1390.0,1390.0,1410.0,38920000,28000,1,1390.0
